id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
1301973,13,Georgia,GA,Laurens County,Rentz,Cadwell,Town,place,31075,478,3246028,83767,32.339648,-83.040768,74507,73016,85194,147
1301975,13,Georgia,GA,Gordon County,Calhoun,Calhoun city,City,place,30701,706,38945292,249433,34.483005,-84.944957,99103,85077,111932,5445
1301977,13,Georgia,GA,Warren County,Warrenton,Camak,Town,place,30828,706,2052008,4758,33.450759,-82.649524,68741,81977,-1,51
1301979,13,Georgia,GA,DeKalb County,Decatur,Candler-McAfee,CDP,place,30032,678,18146078,46346,33.726222,-84.270852,91045,71666,106747,8310
1301981,13,Georgia,GA,Hart County,Royston,Canon city,City,place,30662,706,8084474,15633,34.341681,-83.111768,59614,300000,48757,10
1301983,13,Georgia,GA,Cherokee County,Canton,Canton city,City,place,30114,770,46967581,1778852,34.247201,-84.490723,120093,98936,130918,8789
1301985,13,Georgia,GA,Madison County,Comer,Carlton city,City,place,30629,706,2605909,8033,34.041123,-83.040429,114947,113893,122179,139
1301987,13,Georgia,GA,Carroll County,Carrollton,Carrollton city,City,place,30117,770,57788077,1384470,33.581847,-85.083333,113395,90181,131563,8862
1301989,13,Georgia,GA,Floyd County,Cave Spring,Cave Spring city,City,place,30124,706,10494024,38300,34.105301,-85.339779,79418,73130,89101,488
1301991,13,Georgia,GA,Early County,Columbia,Cedar Springs,CDP,place,36319,334,7713784,0,31.187305,-85.032441,89000,300000,74858,12
1301993,13,Georgia,GA,Houston County,Centerville,Centerville city,City,place,31028,478,10282136,59768,32.632978,-83.685643,116051,94129,125335,2708
1301995,13,Georgia,GA,DeKalb County,Chamblee,Chamblee city,City,place,30341,678,19952589,19481,33.881204,-84.299728,126086,106787,137460,10373
1301997,13,Georgia,GA,Fulton County,Palmetto,Chattahoochee Hills city,City,place,30268,770,129983914,2229134,33.557753,-84.752704,139129,113530,149639,1012
1301999,13,Georgia,GA,Dodge County,Eastman,Chauncey city,City,place,31023,478,4469668,1083,32.111809,-83.068014,56283,58751,52297,130
13011001,13,Georgia,GA,Dodge County,Dexter,Chester,Town,place,31019,478,2280574,8432,32.394447,-83.155682,60646,46430,67344,172
13011003,13,Georgia,GA,Habersham County,Clarkesville,Clarkesville city,City,place,30523,706,6369176,77082,34.609289,-83.52747,81795,72561,89455,741
13011005,13,Georgia,GA,Evans County,Claxton,Claxton city,City,place,30417,912,4502483,38032,32.162075,-81.909659,71578,66646,84642,872
13011007,13,Georgia,GA,Hall County,Gainesville,Clermont,Town,place,30506,770,7704855,35321,34.480138,-83.770407,138293,97363,153365,364
13011009,13,Georgia,GA,Decatur County,Whigham,Climax city,City,place,39897,229,2067602,0,30.875632,-84.431203,60593,69163,55583,72
13011011,13,Georgia,GA,Bleckley County,Cochran,Cochran city,City,place,31014,478,12183215,450653,32.387346,-83.351397,94636,82281,113874,1332
13011013,13,Georgia,GA,Madison County,Colbert,Colbert city,City,place,30628,706,2638904,10445,34.037244,-83.213102,97033,76652,106904,234
13011015,13,Georgia,GA,Clayton County,College Park,College Park city,City,place,30337,404,27765283,122734,33.637397,-84.46466,35453,23453,38510,297
13011017,13,Georgia,GA,Tattnall County,Collins,Collins city,City,place,30421,912,2641697,35486,32.179214,-82.109874,34882,25233,6546,217
13011019,13,Georgia,GA,Muscogee,Columbus,Columbus city,City,place,31907,706,560530243,11873622,32.510197,-84.874946,116152,92063,130818,72760
13011021,13,Georgia,GA,Jackson County,Commerce,Commerce city,City,place,30529,706,30957380,322207,34.214298,-83.475713,87988,69869,101613,2222
13011023,13,Georgia,GA,Clayton County,Conley,Conley,CDP,place,30288,404,4977573,49115,33.642014,-84.334394,55949,53672,43833,1576
13011025,13,Georgia,GA,Thomas County,Moultrie,Coolidge city,City,place,31768,229,2115009,5632,31.010769,-83.866476,70442,60195,85304,203
13011027,13,Georgia,GA,Habersham County,Cornelia,Cornelia city,City,place,30531,706,10241765,109358,34.516629,-83.531473,90924,75215,109596,1366
13011029,13,Georgia,GA,Newton County,Covington,Covington city,City,place,30014,770,40936441,566906,33.605439,-83.846634,102701,87928,117014,5125
13011031,13,Georgia,GA,Taliaferro County,Crawfordville,Crawfordville city,City,place,30631,706,8068160,54841,33.554641,-82.896695,53828,53127,54272,253
13011033,13,Georgia,GA,Monroe County,Roberta,Culloden city,City,place,31078,478,2012879,44757,32.864908,-84.093999,79217,82410,82145,79
13011035,13,Georgia,GA,Chattahoochee,Cusseta,Cusseta-Chattahoochee,County,place,31805,706,644222671,6292704,32.347445,-84.788021,81435,72256,86043,2599
13011037,13,Georgia,GA,Gwinnett County,Dacula,Dacula city,City,place,30019,770,13531542,67193,33.981883,-83.900984,60432,65352,22551,1470
13011039,13,Georgia,GA,Evans County,Claxton,Daisy city,City,place,30417,912,2493410,143742,32.150957,-81.835957,156894,101342,175127,63
13011041,13,Georgia,GA,Whitfield County,Dalton,Dalton city,City,place,30720,706,52550671,44554,34.769222,-84.97042,127717,91954,148578,11404
13011043,13,Georgia,GA,Madison County,Danielsville,Danielsville city,City,place,30633,706,3743887,88573,34.123973,-83.22036,91034,83633,100292,311
13011045,13,Georgia,GA,Wilkinson County,Jeffersonville,Danville,Town,place,31044,478,2043477,0,32.606013,-83.246057,59811,66662,50121,9
13011047,13,Georgia,GA,Lowndes County,Valdosta,Dasher,Town,place,31601,229,11766124,1088453,30.742096,-83.222428,100724,90727,106840,302
13011049,13,Georgia,GA,Terrell County,Dawson,Dawson city,City,place,39842,229,9717030,2167,31.771864,-84.443499,46306,41524,29430,1516
13011051,13,Georgia,GA,McDuffie County,Dearing,Dearing,Town,place,30808,706,2110886,23606,33.415187,-82.386483,51741,54973,48785,193
13011053,13,Georgia,GA,Ware County,Waycross,Deenwood,CDP,place,31503,912,8687342,83051,31.246824,-82.365724,100369,133430,77836,800
13011055,13,Georgia,GA,Habersham County,Demorest,Demorest city,City,place,30535,706,5809523,75419,34.563531,-83.542311,80961,74096,85189,539
13011057,13,Georgia,GA,Sumter County,Americus,De Soto city,City,place,31709,229,2112248,0,31.95479,-84.063639,45308,42309,44449,88
13011059,13,Georgia,GA,Laurens County,Dexter,Dexter,Town,place,31019,478,1987889,47045,32.433195,-83.059134,57950,66512,23434,210
13011061,13,Georgia,GA,Glynn County,Brunswick,Dock Junction,CDP,place,31520,912,24376314,3023012,31.201405,-81.515652,68145,63488,72515,2994
13011063,13,Georgia,GA,Seminole County,Donalsonville,Donalsonville city,City,place,39845,229,10285844,52196,31.039691,-84.878424,71662,64080,83085,999
13011065,13,Georgia,GA,DeKalb County,Doraville,Doraville city,City,place,30340,678,12707341,10018,33.908341,-84.269876,97726,84195,106446,3238
13011067,13,Georgia,GA,Douglas County,Douglasville,Douglasville city,City,place,30135,770,58336645,341598,33.738328,-84.707237,116914,95513,128534,11926
13011069,13,Georgia,GA,Laurens County,Dublin,Dublin city,City,place,31021,478,41327287,244828,32.535471,-82.928807,104343,86101,122892,5918
13011071,13,Georgia,GA,Gwinnett County,Duluth,Duluth city,City,place,30096,678,26241880,410464,34.001517,-84.150464,135116,118173,144709,10823
13011073,13,Georgia,GA,Clinch County,Homerville,Du Pont,Town,place,31634,912,2027275,0,30.989096,-82.869085,47984,50803,-1,84
13011075,13,Georgia,GA,Hart County,Hartwell,Eagle Grove,CDP,place,30643,706,4483185,53443,34.285577,-83.000722,0,0,0,0
13011077,13,Georgia,GA,Gilmer County,Ellijay,East Ellijay city,City,place,30540,706,8805238,7293,34.679825,-84.470289,46927,45661,45927,278
13011079,13,Georgia,GA,Dodge County,Eastman,Eastman city,City,place,31023,478,16611388,167266,32.197561,-83.170658,73093,66315,79634,2096
13011081,13,Georgia,GA,Fulton County,East Point,East Point city,City,place,30344,404,38070896,47139,33.67236,-84.474958,89774,73791,102776,13443
13011083,13,Georgia,GA,Glascock County,Gibson,Edge Hill city,City,place,30810,706,478480,0,33.153421,-82.624989,70437,300000,57629,9
13011085,13,Georgia,GA,Elbert County,Elberton,Elberton city,City,place,30635,706,11734558,88111,34.106786,-82.872634,61380,60945,64586,1820
13011087,13,Georgia,GA,Colquitt County,Moultrie,Ellenton,Town,place,31788,229,2048725,10350,31.176703,-83.587067,45677,50037,46499,66
13011089,13,Georgia,GA,Bartow County,Emerson,Emerson city,City,place,30137,770,22546472,46559,34.131549,-84.745371,146540,119143,161459,532
13011091,13,Georgia,GA,Dodge County,Cochran,Empire,CDP,place,31014,478,5957990,43079,32.337052,-83.282965,64238,58172,61640,130
13011093,13,Georgia,GA,Heard County,Roopville,Ephesus city,City,place,30170,770,7820650,0,33.407009,-85.259598,69913,86993,-1,144
13011095,13,Georgia,GA,Murray County,Chatsworth,Eton city,City,place,30705,706,3124156,0,34.826599,-84.766791,82304,70813,86754,344
13011097,13,Georgia,GA,Columbia County,Evans,Evans,CDP,place,30809,706,65439307,3351349,33.567644,-82.140555,153500,139623,158555,10591
13011099,13,Georgia,GA,Fulton County,Fairburn,Fairburn city,City,place,30213,770,43834055,534184,33.547798,-84.587265,92177,79586,101468,4974
13011101,13,Georgia,GA,Cobb County,Marietta,Fair Oaks,CDP,place,30060,678,5094976,2563,33.919975,-84.544443,95322,76512,114184,3110
13011103,13,Georgia,GA,Clinch County,Jasper,Fargo city,City,place,32052,386,7107229,32879,30.686862,-82.571547,70730,79749,66881,118
13011105,13,Georgia,GA,Ben Hill County,Fitzgerald,Fitzgerald city,City,place,31750,229,23124850,385435,31.713043,-83.252214,59132,48933,71577,3252
13011107,13,Georgia,GA,Liberty County,Hinesville,Flemington city,City,place,31313,912,12180534,19399,31.849374,-81.560578,134796,112585,142030,271
13011109,13,Georgia,GA,Hall County,Flowery Branch,Flowery Branch city,City,place,30542,770,18069221,302527,34.171303,-83.918746,115692,99461,124326,2407
13011111,13,Georgia,GA,Clayton County,Forest Park,Forest Park city,City,place,30297,404,24027770,157687,33.620543,-84.358181,64984,60920,69918,5817
13011113,13,Georgia,GA,Clay County,Fort Gaines,Fort Gaines city,City,place,39851,229,12368304,7576131,31.625945,-85.058669,43154,34588,45872,372
13011115,13,Georgia,GA,Walker County,Fort Oglethorpe,Fort Oglethorpe city,City,place,30742,706,35979523,0,34.931837,-85.246033,59378,300000,53640,72
13011117,13,Georgia,GA,Peach County,Fort Valley,Fort Valley city,City,place,31030,478,19380895,37802,32.551114,-83.879939,59431,51697,71541,2877
13011119,13,Georgia,GA,Franklin County,Royston,Franklin Springs city,City,place,30662,706,5644117,46849,34.283361,-83.146091,100110,85526,111635,228
13011121,13,Georgia,GA,Hall County,Gainesville,Gainesville city,City,place,30501,770,85382220,5039686,34.289658,-83.829893,135259,100170,154034,12426
13011123,13,Georgia,GA,Emanuel County,Twin City,Garfield city,City,place,30471,478,2041658,17639,32.649211,-82.097291,63377,82122,29667,70
13011125,13,Georgia,GA,Talbot County,Talbotton,Geneva,Town,place,31827,706,2037870,197,32.578179,-84.553184,150286,168093,166494,45
13011127,13,Georgia,GA,Quitman,Georgetown,Georgetown-Quitman,County,place,39854,229,391703078,24158294,31.862948,-85.004801,63864,56877,68814,1015
13011129,13,Georgia,GA,Banks County,Gainesville,Gillsville city,City,place,30507,770,2924073,3338,34.308109,-83.639627,60377,300000,52758,15
13011131,13,Georgia,GA,Burke County,Sardis,Girard,Town,place,30456,912,8188230,99060,33.033888,-81.715514,36765,22644,39349,72
13011133,13,Georgia,GA,Wheeler County,Mount Vernon,Glenwood city,City,place,30445,912,8106656,79519,32.180301,-82.670836,41559,23797,48392,323
13011135,13,Georgia,GA,Wilkinson County,Irwinton,Gordon city,City,place,31042,478,13939109,151724,32.886191,-83.333588,74707,70042,71108,797
13011137,13,Georgia,GA,Coweta County,Grantville,Grantville city,City,place,30220,770,15004825,45587,33.237148,-84.830098,74191,78137,47218,1064
13011139,13,Georgia,GA,Gwinnett County,Grayson,Grayson city,City,place,30017,770,6426888,150706,33.889988,-83.95791,152427,138628,155928,844
13011141,13,Georgia,GA,Meriwether County,Greenville,Greenville city,City,place,30222,706,6071331,37518,33.030929,-84.716331,52921,57895,53177,361
13011143,13,Georgia,GA,Spalding County,Griffin,Griffin city,City,place,30224,770,36100181,352175,33.241252,-84.276676,96770,82011,113465,8521
13011145,13,Georgia,GA,Liberty County,Hinesville,Gumbranch city,City,place,31313,912,2120955,9371,31.835735,-81.6839,84924,70859,100683,82
13011147,13,Georgia,GA,Effingham County,Guyton,Guyton city,City,place,31312,912,8305668,38138,32.33227,-81.390385,104961,90245,111659,596
13011149,13,Georgia,GA,Lowndes County,Hahira,Hahira city,City,place,31632,229,6948708,292158,30.99648,-83.381462,71789,76789,67116,958
13011151,13,Georgia,GA,Henry County,Hampton,Hampton city,City,place,30228,770,14157264,134253,33.384961,-84.29535,88970,91904,64238,1843
13011153,13,Georgia,GA,Fulton County,Hapeville,Hapeville city,City,place,30354,404,6231491,0,33.660873,-84.409321,113542,85364,131540,2587
13011155,13,Georgia,GA,Meriwether County,Senoia,Haralson,Town,place,30276,770,2014575,29602,33.22935,-84.56871,73705,300000,61640,3
13011157,13,Georgia,GA,Columbia County,Harlem,Harlem city,City,place,30814,706,11707123,42560,33.415558,-82.313888,124828,100269,137401,1103
13011159,13,Georgia,GA,Hart County,Hartwell,Hartwell city,City,place,30643,706,13184136,42004,34.349645,-82.92802,103236,70554,125130,1678
13011161,13,Georgia,GA,Jeff Davis County,Hazlehurst,Hazlehurst city,City,place,31539,912,12256905,196421,31.864128,-82.599276,53622,50891,52757,1552
13011163,13,Georgia,GA,Chatham County,Savannah,Henderson,CDP,place,31419,912,4545560,189246,32.007956,-81.266559,145653,300000,147631,632
13011165,13,Georgia,GA,Henry County,Locust Grove,Heron Bay,CDP,place,30248,678,11683483,991698,33.339025,-84.192159,116362,300000,113575,1094
13011167,13,Georgia,GA,Towns County,Hiawassee,Hiawassee city,City,place,30546,706,4297803,1147719,34.946197,-83.746341,88721,70779,104363,453
13011169,13,Georgia,GA,Pike County,Zebulon,Hilltop,CDP,place,30295,770,2502862,56741,33.108235,-84.437141,30773,32083,22828,66
13011171,13,Georgia,GA,Liberty County,Hinesville,Hinesville city,City,place,31313,912,46984677,88674,31.826703,-81.615773,91895,78416,101668,12914
13011173,13,Georgia,GA,Brantley County,Hoboken,Hoboken city,City,place,31542,912,8879024,42840,31.180473,-82.130901,82657,82871,82042,210
13011175,13,Georgia,GA,Cherokee County,Canton,Holly Springs city,City,place,30115,770,17378051,278596,34.167243,-84.484483,121340,110285,123455,3519
13011177,13,Georgia,GA,Banks County,Homer,Homer,Town,place,30547,706,24950010,95216,34.337956,-83.494781,84611,82910,74945,455
13011179,13,Georgia,GA,Jackson County,Hoschton,Hoschton city,City,place,30548,706,6677400,53206,34.09387,-83.761153,117819,106564,119746,548
13011181,13,Georgia,GA,Madison County,Athens,Hull city,City,place,30601,706,825590,3683,34.017674,-83.293721,54502,60743,47920,91
13011183,13,Georgia,GA,Madison County,Ila,Ila city,City,place,30647,706,1994392,2052,34.173667,-83.293109,51719,60337,48572,148
13011185,13,Georgia,GA,Seminole County,Donalsonville,Iron City,Town,place,39845,229,2068165,0,31.013583,-84.813313,118544,100031,137092,107
13011187,13,Georgia,GA,Wilkinson County,Irwinton,Irwinton city,City,place,31042,478,8145443,0,32.810758,-83.173696,71729,59257,81156,200
13011189,13,Georgia,GA,Wilkinson County,Irwinton,Ivey city,City,place,31042,478,6710563,1098996,32.909928,-83.299847,85340,68905,101366,366
13011191,13,Georgia,GA,Telfair County,Milan,Jacksonville city,City,place,31060,229,2814945,75684,31.813353,-82.975805,52004,58340,50595,56
13011193,13,Georgia,GA,Pickens County,Jasper,Jasper city,City,place,30143,706,21970756,0,34.466199,-84.435863,91980,79768,91276,1426
13011195,13,Georgia,GA,Twiggs County,Jeffersonville,Jeffersonville city,City,place,31044,478,9467393,31933,32.686281,-83.342642,71445,56766,91306,382
13011197,13,Georgia,GA,Walton County,Covington,Jersey city,City,place,30014,770,2010153,9508,33.716782,-83.804307,120942,94143,135970,61
13011199,13,Georgia,GA,Fulton County,Johns Creek,Johns Creek city,City,place,30022,404,79805550,1376199,34.032739,-84.203848,196017,215255,198146,26583
13011201,13,Georgia,GA,Talbot County,Talbotton,Junction City,Town,place,31827,706,6088289,326903,32.603622,-84.458198,54446,43474,57160,62
13011203,13,Georgia,GA,Burke County,Blythe,Keysville city,City,place,30805,706,2729192,57978,33.236189,-82.229326,61468,80195,-1,79
13011205,13,Georgia,GA,Camden County,Kingsland,Kingsland city,City,place,31548,912,110602066,5591319,30.845932,-81.791078,102652,86992,109607,6044
13011207,13,Georgia,GA,Johnson County,Swainsboro,Kite city,City,place,30401,478,2086722,13319,32.691521,-82.512433,49907,50232,44454,85
13011209,13,Georgia,GA,Walker County,Rossville,LaFayette city,City,place,30741,706,20942487,0,34.708847,-85.281495,83123,68958,97539,2812
13011211,13,Georgia,GA,Clayton County,Forest Park,Lake City city,City,place,30297,404,4784294,0,33.606465,-84.341101,74461,69777,80018,809
13011213,13,Georgia,GA,Lowndes County,Lake Park,Lake Park city,City,place,31636,229,3634388,64824,30.68563,-83.187702,102921,83767,114778,371
13011215,13,Georgia,GA,Walker County,Rossville,Lakeview,CDP,place,30741,706,5883553,32573,34.9771,-85.253614,46249,46723,43508,394
13011217,13,Georgia,GA,Franklin County,Lavonia,Lavonia city,City,place,30553,706,11873331,59543,34.434653,-83.108872,75894,64089,96121,817
13011219,13,Georgia,GA,Gwinnett County,Lawrenceville,Lawrenceville city,City,place,30045,770,34691358,287865,33.952875,-83.992231,94573,81892,104367,10047
13011221,13,Georgia,GA,Lee County,Leesburg,Leesburg city,City,place,31763,229,12783664,137454,31.732058,-84.168546,116995,96702,127495,953
13011223,13,Georgia,GA,Sumter County,Americus,Leslie city,City,place,31709,229,4585073,8015,31.954799,-84.087064,80089,87525,62043,128
13011225,13,Georgia,GA,Gwinnett County,Lilburn,Lilburn city,City,place,30047,770,16556536,123976,33.89064,-84.136872,118695,98850,129670,3977
13011227,13,Georgia,GA,Upson County,Thomaston,Lincoln Park,CDP,place,30286,706,2219618,20255,32.867383,-84.335597,36466,30313,34041,261
13011229,13,Georgia,GA,Floyd County,Lindale,Lindale,CDP,place,30147,706,14038374,315852,34.187692,-85.180719,101935,87246,115906,1526
13011231,13,Georgia,GA,DeKalb County,Lithonia,Lithonia city,City,place,30058,678,2403968,2049,33.712954,-84.1062,49624,49800,47507,775
13011233,13,Georgia,GA,Gwinnett County,Loganville,Loganville city,City,place,30052,770,19008285,114161,33.836502,-83.896135,90820,91146,81670,766
13011235,13,Georgia,GA,Meriwether County,Grantville,Lone Oak,Town,place,30220,770,1618314,0,33.172352,-84.817331,56040,56271,56246,37
13011237,13,Georgia,GA,Jefferson County,Louisville,Louisville city,City,place,30434,478,9342400,183791,32.992974,-82.397242,89060,61159,112662,936
13011239,13,Georgia,GA,Long County,Ludowici,Ludowici city,City,place,31316,912,6026047,32490,31.707526,-81.74941,100860,76195,121242,698
13011241,13,Georgia,GA,Hall County,Lula,Lula city,City,place,30554,770,11198304,29485,34.398092,-83.661974,72683,70120,69846,878
13011243,13,Georgia,GA,Stewart County,Lumpkin,Lumpkin city,City,place,31815,229,4098230,43040,32.048041,-84.798145,54165,55122,53609,471
13011245,13,Georgia,GA,Chattooga County,Lyerly,Lyerly,Town,place,30730,706,1945981,0,34.403432,-85.404092,50575,50473,46008,222
13011247,13,Georgia,GA,Cobb County,Mableton,Mableton,CDP,place,30126,770,53279543,286042,33.814469,-84.565748,139470,117326,151081,13966
